name,orcid,link,date
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3389/fpsyg.2020.00161,2020-02-07
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s10865-020-00138-1,2020-01-31
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2019.1707105,2020-01-02
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799,2019
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799.supp,2019
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-019-6715-3,2019-12
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/bjhp.12385,2019-11
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/aphw.12166,2019-11
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/rep0000281,2019-11
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.appet.2019.104335,2019-10
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1371/journal.pone.0224503,2019-10-31
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s11469-018-9973-x,2019-08
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s12529-019-09780-9,2019-06
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/bjhp.12354,2019-05
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/aphw.12145,2019-03
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.mhpa.2019.03.002,2019-03
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-018-5818-6,2018
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3389/fpsyg.2017.02359,2018
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.appet.2018.07.011,2018
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.5114/hpr.2018.77804,2018
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.2196/mental.9449,2018
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2017.1396191,2018
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/rep0000199,2018
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.psychsport.2017.09.007,2018
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1371/journal.pone.0205887,2018-10-29
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/08870446.2018.1489049,2018-10-03
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/bjhp.12305,2018-09
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1002/oby.22226,2018-08
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12888-017-1328-9,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1002/smi.2727,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1136/jech-2017-ssmabstracts.159,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000423,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.psychsport.2017.07.011,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s12160-016-9821-9,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2017.1327325,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1515/hukin-2017-0149,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-017-4929-9,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.socscimed.2017.07.025,2017
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12955-017-0645-5,2017
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.foodqual.2020.104111,2021
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1177/0146167220980882,2021
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1177/21676968211054596,2021-10-28
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1007/s10943-020-01079-4,2021-10-02
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/00224545.2020.1867042,2021-09-03
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1007/s12144-019-0164-0,2021-05-08
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1515/humor-2020-0073,2021-02-23
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.3917/anpsy1.201.0039,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.32872/spb.2679,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1037/ebs0000201,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.foodqual.2018.11.007,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/02699931.2020.1795627,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/00207454.2020.1748621,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1007/s12671-020-01353-2,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.cofs.2020.02.005,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1515/humor-2019-0011,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/17439760.2020.1738537,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.cofs.2019.12.005,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/17439760.2020.1832248,2020
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1371/journal.pone.0241464,2020-10-30
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/02699931.2018.1541168,2019
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/17439760.2018.1557244,2019
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.paid.2017.06.039,2019
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/1047840x.2019.1693867,2019
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.3389/fpsyg.2019.01365,2019
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/03670244.2019.1641801,2019
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1371/journal.pone.0222492,2019-09-27
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1111/jopy.12423,2019-06-03
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1007/s10902-018-9979-x,2019-03-14
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.24425/119479,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.5964/spb.v13i1.25501,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1037/pspp0000141,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1002/jclp.22617,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.24425/119483,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/03670244.2018.1536657,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/00224545.2017.1305326,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1111/jopy.12321,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/03670244.2018.1455675,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1123/jsep.2017-0244,2018
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.15503/jecs20181.99.108,2018-06-27
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/17439760.2016.1198923,2017
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.jrp.2016.06.020,2017
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.jrp.2016.06.005,2017
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/00224545.2017.1282851,2017
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1080/00224545.2017.1282849,2017
John Nezlek,https://orcid.org/0000-0003-4963-3637,https://doi.org/10.1016/j.jrp.2017.09.002,2017-10
