name,orcid,link,date,is_a_link,id,automatic_pdf_download
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314583,https://doi.org/10.1007/s11136-019-02288-5,2020.0,1,Ewa_Melania_Gruszczyńska_7,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314584,https://doi.org/10.2147/PRBM.S244397,2020.0,1,Ewa_Melania_Gruszczyńska_8,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314585,https://doi.org/10.12740/PP/OnlineFirst/93492,2020.0,1,Ewa_Melania_Gruszczyńska_9,0
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314586,https://doi.org/10.2147/PRBM.S262432,2020.0,1,Ewa_Melania_Gruszczyńska_10,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314587,https://doi.org/10.1007/s11482-018-9640-1,2019.0,1,Ewa_Melania_Gruszczyńska_11,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314588,https://doi.org/10.1080/16066359.2019.1642332,2019.0,1,Ewa_Melania_Gruszczyńska_12,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314589,https://doi.org/10.3389/fpsyg.2019.01664,2019.0,1,Ewa_Melania_Gruszczyńska_13,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314590,https://doi.org/10.1007/s12529-018-9741-0,2019.0,1,Ewa_Melania_Gruszczyńska_14,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314591,https://doi.org/10.1007/s10902-017-9925-3,2019.0,1,Ewa_Melania_Gruszczyńska_15,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314592,https://doi.org/10.13075/mp.5893.00750,2019.0,1,Ewa_Melania_Gruszczyńska_16,0
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314593,https://doi.org/10.1016/j.jpsychores.2018.09.006,2018.0,1,Ewa_Melania_Gruszczyńska_17,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314594,https://doi.org/10.1016/j.jpsychores.2018.03.006,2018.0,1,Ewa_Melania_Gruszczyńska_18,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314595,https://doi.org/10.1186/s12955-018-0929-4,2018.0,1,Ewa_Melania_Gruszczyńska_19,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314597,https://doi.org/10.1080/16066359.2018.1429595,2018.0,1,Ewa_Melania_Gruszczyńska_20,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314598,https://doi.org/10.12740/PP/OnlineFirst/76541,2018.0,1,Ewa_Melania_Gruszczyńska_21,0
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314599,https://doi.org/10.1016/j.psychres.2017.08.089,2017.0,1,Ewa_Melania_Gruszczyńska_22,1
Ewa Melania Gruszczyńska,https://www.webofscience.com/wos/author/record/8314600,https://doi.org/10.1007/s11136-017-1612-7,2017.0,1,Ewa_Melania_Gruszczyńska_23,1
Tomasz Adam Grzyb,https://www.webofscience.com/wos/author/record/14998668,https://doi.org/10.5114/hpr.2020.97159,2020.0,1,Tomasz_Adam_Grzyb_1,0
Dorota Eugenia Kalka,https://www.webofscience.com/wos/author/record/15472085,https://doi.org/10.1080/17405629.2018.1552585,2020.0,1,Dorota_Eugenia_Kalka_1,1
Dorota Eugenia Kalka,https://www.webofscience.com/wos/author/record/15472086,https://doi.org/10.1007/s11195-017-9516-6,2018.0,1,Dorota_Eugenia_Kalka_2,1
Dorota Eugenia Kalka,https://www.webofscience.com/wos/author/record/15472087,https://doi.org/10.1080/1034912X.2017.1411582,2018.0,1,Dorota_Eugenia_Kalka_3,1
Dorota Eugenia Kalka,https://www.webofscience.com/wos/author/record/15472088,https://doi.org/10.12740/PP/OnlineFirst/85192,2018.0,1,Dorota_Eugenia_Kalka_4,0
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293119,https://doi.org/10.1145/3461778.3462076,2021.0,1,Krzysztof_Krejtz_1,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293120,https://doi.org/10.1109/VRW52623.2021.00146,2021.0,1,Krzysztof_Krejtz_2,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293121,https://doi.org/10.1109/TVCG.2019.2901881,2020.0,1,Krzysztof_Krejtz_3,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293122,https://doi.org/10.1145/3313831.3376394,2020.0,1,Krzysztof_Krejtz_4,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293123,https://doi.org/10.1016/j.jbusres.2019.11.084,2020.0,1,Krzysztof_Krejtz_5,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293125,https://doi.org/10.16910/jemr/13.5.2,2020.0,1,Krzysztof_Krejtz_6,0
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293126,https://doi.org/10.1145/3317958.3319809,2019.0,1,Krzysztof_Krejtz_7,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293127,https://doi.org/10.1145/3314111.3319848,2019.0,1,Krzysztof_Krejtz_8,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293128,https://doi.org/10.1145/3317960.3321618,2019.0,1,Krzysztof_Krejtz_9,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293129,https://doi.org/10.1145/3238302,2018.0,1,Krzysztof_Krejtz_10,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293131,https://doi.org/10.1145/3204493.3204533,2018.0,1,Krzysztof_Krejtz_11,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293132,https://doi.org/10.1145/3204493.3204543,2018.0,1,Krzysztof_Krejtz_12,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293133,https://doi.org/10.1145/3173574.3173856,2018.0,1,Krzysztof_Krejtz_13,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293134,https://doi.org/10.1080/1750399X.2018.1465679,2018.0,1,Krzysztof_Krejtz_14,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293135,https://doi.org/10.1007/978-3-319-59424-8_23,2018.0,1,Krzysztof_Krejtz_15,0
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293136,https://doi.org/10.1002/cav.1745,2018.0,1,Krzysztof_Krejtz_16,1
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293137,https://doi.org/10.16910/jemr.10.3.4,2017.0,1,Krzysztof_Krejtz_17,0
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293138,https://doi.org/10.16910/jemr.10.2.3,2017.0,1,Krzysztof_Krejtz_18,0
Krzysztof Krejtz,https://www.webofscience.com/wos/author/record/2293139,https://doi.org/10.1007/978-3-319-47024-5_13,2017.0,1,Krzysztof_Krejtz_19,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916632,https://doi.org/10.1007/s00426-019-01163-9,2020.0,1,Magdalena_Ewa_Król_1,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916633,https://doi.org/10.1007/s00426-018-0996-5,2020.0,1,Magdalena_Ewa_Król_2,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916634,https://doi.org/10.1007/s00182-019-00673-5,2020.0,1,Magdalena_Ewa_Król_3,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916635,https://doi.org/10.1037/xlm0000711,2019.0,1,Magdalena_Ewa_Król_4,0
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916637,https://doi.org/10.1111/cogs.12716,2019.0,1,Magdalena_Ewa_Król_5,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916638,https://doi.org/10.1080/17405629.2018.1447460,2019.0,1,Magdalena_Ewa_Król_6,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916639,https://doi.org/10.1016/j.neuropsychologia.2019.04.022,2019.0,1,Magdalena_Ewa_Król_7,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916640,https://doi.org/10.1037/npe0000104,2019.0,1,Magdalena_Ewa_Król_8,0
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916641,https://doi.org/10.1111/cogs.12566,2018.0,1,Magdalena_Ewa_Król_9,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916642,https://doi.org/10.1371/journal.pone.0194491,2018.0,1,Magdalena_Ewa_Król_10,0
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916643,https://doi.org/10.1371/journal.pone.0180573,2017.0,1,Magdalena_Ewa_Król_11,1
Magdalena Ewa Król,https://www.webofscience.com/wos/author/record/916644,https://doi.org/10.1007/s10339-017-0806-9,2017.0,1,Magdalena_Ewa_Król_12,1
Jakub Niewiarowski,https://www.webofscience.com/wos/author/record/26440352,https://doi.org/10.1016/j.ijoa.2019.12.005,2020.0,1,Jakub_Niewiarowski_1,1
Jakub Niewiarowski,https://www.webofscience.com/wos/author/record/26440353,https://doi.org/10.1016/j.ijoa.2018.12.006,2019.0,1,Jakub_Niewiarowski_2,1
Jakub Niewiarowski,https://www.webofscience.com/wos/author/record/26440354,https://doi.org/10.1016/j.ijoa.2018.12.005,2019.0,1,Jakub_Niewiarowski_3,1
Małgorzata Wawrzyniak,https://www.webofscience.com/wos/author/record/4858624,https://doi.org/10.1177/08258597211034642,2021.0,1,Małgorzata_Wawrzyniak_1,0
Małgorzata Wawrzyniak,https://www.webofscience.com/wos/author/record/4858625,https://doi.org/10.1016/j.pjnns.2017.05.004,2017.0,1,Małgorzata_Wawrzyniak_2,1
Katarzyna Natalia Zawadzka,https://www.webofscience.com/wos/author/record/15853744,https://doi.org/10.1037/xlm0001013,2021.0,1,Katarzyna_Natalia_Zawadzka_1,0
Katarzyna Natalia Zawadzka,https://www.webofscience.com/wos/author/record/15853746,https://doi.org/10.1002/acp.3718,2020.0,1,Katarzyna_Natalia_Zawadzka_2,1
Katarzyna Natalia Zawadzka,https://www.webofscience.com/wos/author/record/15853747,https://doi.org/10.1037/xge0000695,2020.0,1,Katarzyna_Natalia_Zawadzka_3,0
Katarzyna Natalia Zawadzka,https://www.webofscience.com/wos/author/record/15853748,https://doi.org/10.1037/xlm0000676,2019.0,1,Katarzyna_Natalia_Zawadzka_4,0
